[DEBUG] 2020-12-15 17:06:34.321 [http-nio-8080-exec-5] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-12-15 17:06:34.329 [http-nio-8080-exec-5] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-12-15 17:06:34.340 [http-nio-8080-exec-5] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-12-15 17:06:34.460 [http-nio-8080-exec-5] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-12-15 17:06:34.463 [http-nio-8080-exec-5] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-12-15 17:06:34.649 [http-nio-8080-exec-5] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-12-15 17:06:34.650 [http-nio-8080-exec-5] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-12-15 17:06:34.679 [http-nio-8080-exec-5] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-12-15 17:06:35.084 [http-nio-8080-exec-5] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-12-15 17:06:35.120 [http-nio-8080-exec-5] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-12-15 17:06:35.124 [http-nio-8080-exec-5] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
                - SQL table alias mapping - user1_
                - alias suffix - 1_
                - suffixed key columns - {id1_2_1_}

[DEBUG] 2020-12-15 17:06:37.054 [http-nio-8080-exec-5] CollectionLoader - Static select for collection edu.matc.entity.Topping.users: select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-15 17:06:37.054 [http-nio-8080-exec-5] QuerySpacesImpl - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@48b04fe9]
[DEBUG] 2020-12-15 17:06:37.054 [http-nio-8080-exec-5] QuerySpacesImpl - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@51680d7]
[DEBUG] 2020-12-15 17:06:37.054 [http-nio-8080-exec-5] MetamodelGraphWalker - Visiting attribute path : popularity
[DEBUG] 2020-12-15 17:06:37.054 [http-nio-8080-exec-5] MetamodelGraphWalker - Visiting attribute path : topping
[DEBUG] 2020-12-15 17:06:37.054 [http-nio-8080-exec-5] MetamodelGraphWalker - Visiting attribute path : users
[DEBUG] 2020-12-15 17:06:37.054 [http-nio-8080-exec-5] MetamodelGraphWalker - Property path deemed to be circular : users
[DEBUG] 2020-12-15 17:06:37.054 [http-nio-8080-exec-5] FetchStyleLoadPlanBuildingAssociationVisitationStrategy - Building LoadPlan...
[DEBUG] 2020-12-15 17:06:37.055 [http-nio-8080-exec-5] LoadQueryJoinAndFetchProcessor - processing queryspace <gen:0>
[DEBUG] 2020-12-15 17:06:37.055 [http-nio-8080-exec-5] LoadPlanTreePrinter - LoadPlan(collection=edu.matc.entity.User.toppings)
    - Returns
       - CollectionReturnImpl(collection=edu.matc.entity.User.toppings, querySpaceUid=<gen:0>, path=[edu.matc.entity.User.toppings])
          - (collection element) CollectionFetchableElementEntityGraph(entity=edu.matc.entity.Topping, querySpaceUid=<gen:1>, path=[edu.matc.entity.User.toppings].<elements>)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=edu.matc.entity.User.toppings)
          - SQL table alias mapping - toppings0_
          - alias suffix - 0_
          - suffixed key columns - {user_id1_0_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=edu.matc.entity.Topping)
                - SQL table alias mapping - topping1_
                - alias suffix - 1_
                - suffixed key columns - {id1_1_1_}

[DEBUG] 2020-12-15 17:06:37.055 [http-nio-8080-exec-5] CollectionLoader - Static select for collection edu.matc.entity.User.toppings: select toppings0_.user_id as user_id1_0_0_, toppings0_.topping_id as topping_2_0_0_, topping1_.id as id1_1_1_, topping1_.popularity as populari2_1_1_, topping1_.topping as topping3_1_1_ from liked_toppings toppings0_ inner join toppings topping1_ on toppings0_.topping_id=topping1_.id where toppings0_.user_id=?
[DEBUG] 2020-12-15 17:06:37.096 [http-nio-8080-exec-5] SchemaManagementToolCoordinator - No actions specified; doing nothing
[DEBUG] 2020-12-15 17:06:37.097 [http-nio-8080-exec-5] JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
[DEBUG] 2020-12-15 17:06:37.097 [http-nio-8080-exec-5] JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
[DEBUG] 2020-12-15 17:06:37.107 [http-nio-8080-exec-5] StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[INFO ] 2020-12-15 17:06:37.107 [http-nio-8080-exec-5] JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
[DEBUG] 2020-12-15 17:06:37.108 [http-nio-8080-exec-5] NamedQueryRepository - Checking 0 named HQL queries
[DEBUG] 2020-12-15 17:06:37.108 [http-nio-8080-exec-5] NamedQueryRepository - Checking 0 named SQL queries
[DEBUG] 2020-12-15 17:06:37.110 [http-nio-8080-exec-5] SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@1349e4ea
[DEBUG] 2020-12-15 17:06:37.111 [http-nio-8080-exec-5] SessionFactoryRegistry - Registering SessionFactory: f43291ce-166c-4312-9368-93ed26e9a6a0 (<unnamed>)
[DEBUG] 2020-12-15 17:06:37.111 [http-nio-8080-exec-5] SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
[DEBUG] 2020-12-15 17:06:37.200 [http-nio-8080-exec-5] StatisticsInitiator - Statistics initialized [enabled=false]
[DEBUG] 2020-12-15 17:06:37.246 [http-nio-8080-exec-5] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from User as generatedAlias0 where generatedAlias0.username=:param0
[DEBUG] 2020-12-15 17:06:37.271 [http-nio-8080-exec-5] QueryTranslatorFactoryInitiator - QueryTranslatorFactory: org.hibernate.hql.internal.ast.ASTQueryTranslatorFactory@62d6e295
[DEBUG] 2020-12-15 17:06:37.300 [http-nio-8080-exec-5] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from edu.matc.entity.User as generatedAlias0 where generatedAlias0.username=:param0
[DEBUG] 2020-12-15 17:06:37.305 [http-nio-8080-exec-5] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-12-15 17:06:37.316 [http-nio-8080-exec-5] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'from'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[IDENT] Node: 'edu'
    |  |     |  |  |  \-[IDENT] Node: 'matc'
    |  |     |  |  \-[IDENT] Node: 'entity'
    |  |     |  \-[IDENT] Node: 'User'
    |  |     \-[ALIAS] Node: 'generatedAlias0'
    |  \-[SELECT] Node: 'select'
    |     \-[IDENT] Node: 'generatedAlias0'
    \-[WHERE] Node: 'where'
       \-[EQ] Node: '='
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'generatedAlias0'
          |  \-[IDENT] Node: 'username'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'param0'

[DEBUG] 2020-12-15 17:06:37.351 [http-nio-8080-exec-5] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2020-12-15 17:06:37.371 [http-nio-8080-exec-5] FromElement - FromClause{level=1} : edu.matc.entity.User (generatedAlias0) -> user0_
[DEBUG] 2020-12-15 17:06:37.372 [http-nio-8080-exec-5] FromReferenceNode - Resolved : generatedAlias0 -> user0_.id
[DEBUG] 2020-12-15 17:06:37.376 [http-nio-8080-exec-5] FromReferenceNode - Resolved : generatedAlias0 -> user0_.id
[DEBUG] 2020-12-15 17:06:37.377 [http-nio-8080-exec-5] DotNode - getDataType() : username -> org.hibernate.type.StringType@5e2058aa
[DEBUG] 2020-12-15 17:06:37.378 [http-nio-8080-exec-5] FromReferenceNode - Resolved : generatedAlias0.username -> user0_.username
[DEBUG] 2020-12-15 17:06:37.379 [http-nio-8080-exec-5] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2020-12-15 17:06:37.380 [http-nio-8080-exec-5] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} user0_.id ) ( FromClause{level=1} user user0_ ) ( where ( = ( user0_.username user0_.id username ) ? ) ) )
[DEBUG] 2020-12-15 17:06:37.396 [http-nio-8080-exec-5] JoinProcessor - Using FROM fragment [user user0_]
[DEBUG] 2020-12-15 17:06:37.397 [http-nio-8080-exec-5] HqlSqlBaseWalker - select >> end [level=1, statement=select]
[DEBUG] 2020-12-15 17:06:37.397 [http-nio-8080-exec-5] QueryTranslatorImpl - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (user)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'user0_.id as id1_2_' {alias=generatedAlias0, className=edu.matc.entity.User, tableAlias=user0_}
    |  \-[SQL_TOKEN] SqlFragment: 'user0_.password as password2_2_, user0_.username as username3_2_'
    +-[FROM] FromClause: 'from' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[generatedAlias0], fromElementByTableAlias=[user0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'user user0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=generatedAlias0,role=null,tableName=user,tableAlias=user0_,origin=null,columns={,className=edu.matc.entity.User}}
    \-[WHERE] SqlNode: 'where'
       \-[EQ] BinaryLogicOperatorNode: '='
          +-[DOT] DotNode: 'user0_.username' {propertyName=username,dereferenceType=PRIMITIVE,getPropertyPath=username,path=generatedAlias0.username,tableAlias=user0_,className=edu.matc.entity.User,classAlias=generatedAlias0}
          |  +-[ALIAS_REF] IdentNode: 'user0_.id' {alias=generatedAlias0, className=edu.matc.entity.User, tableAlias=user0_}
          |  \-[IDENT] IdentNode: 'username' {originalText=username}
          \-[NAMED_PARAM] ParameterNode: '?' {name=param0, expectedType=org.hibernate.type.StringType@5e2058aa}

[DEBUG] 2020-12-15 17:06:37.397 [http-nio-8080-exec-5] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-12-15 17:06:37.402 [http-nio-8080-exec-5] QueryTranslatorImpl - HQL: select generatedAlias0 from edu.matc.entity.User as generatedAlias0 where generatedAlias0.username=:param0
[DEBUG] 2020-12-15 17:06:37.402 [http-nio-8080-exec-5] QueryTranslatorImpl - SQL: select user0_.id as id1_2_, user0_.password as password2_2_, user0_.username as username3_2_ from user user0_ where user0_.username=?
[DEBUG] 2020-12-15 17:06:37.402 [http-nio-8080-exec-5] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-12-15 17:06:37.427 [http-nio-8080-exec-5] SQL - select user0_.id as id1_2_, user0_.password as password2_2_, user0_.username as username3_2_ from user user0_ where user0_.username=?
[DEBUG] 2020-12-15 17:06:37.457 [http-nio-8080-exec-5] Loader - Result set row: 0
[DEBUG] 2020-12-15 17:06:37.460 [http-nio-8080-exec-5] Loader - Result row: EntityKey[edu.matc.entity.User#36]
[DEBUG] 2020-12-15 17:06:37.470 [http-nio-8080-exec-5] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.User#36]
[DEBUG] 2020-12-15 17:06:37.471 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `password` : value = schissel
[DEBUG] 2020-12-15 17:06:37.471 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-15 17:06:37.471 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `toppings` : value = NOT NULL COLLECTION
[DEBUG] 2020-12-15 17:06:37.471 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`toppings`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-15 17:06:37.479 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `username` : value = joah
[DEBUG] 2020-12-15 17:06:37.479 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-15 17:06:37.480 [http-nio-8080-exec-5] TwoPhaseLoad - Done materializing entity [edu.matc.entity.User#36]
[DEBUG] 2020-12-15 17:06:37.483 [http-nio-8080-exec-5] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.User.toppings#36]
[DEBUG] 2020-12-15 17:06:37.484 [http-nio-8080-exec-5] SQL - select toppings0_.user_id as user_id1_0_0_, toppings0_.topping_id as topping_2_0_0_, topping1_.id as id1_1_1_, topping1_.popularity as populari2_1_1_, topping1_.topping as topping3_1_1_ from liked_toppings toppings0_ inner join toppings topping1_ on toppings0_.topping_id=topping1_.id where toppings0_.user_id=?
[DEBUG] 2020-12-15 17:06:37.489 [http-nio-8080-exec-5] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.User.toppings#36]
[DEBUG] 2020-12-15 17:06:37.492 [http-nio-8080-exec-5] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-15 17:06:37.494 [http-nio-8080-exec-5] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.User.toppings#36]
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.Topping#1]
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `popularity` : value = 4
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`popularity`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `topping` : value = Cheddar Cheese
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`topping`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] TwoPhaseLoad - Processing attribute `users` : value = NOT NULL COLLECTION
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] TwoPhaseLoad - Attribute (`users`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] TwoPhaseLoad - Done materializing entity [edu.matc.entity.Topping#1]
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.User.toppings
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.User.toppings#36]
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.User.toppings
[DEBUG] 2020-12-15 17:06:37.498 [http-nio-8080-exec-5] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-15 17:06:37.499 [http-nio-8080-exec-5] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-15 17:06:37.499 [http-nio-8080-exec-5] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.Topping.users#1]
[DEBUG] 2020-12-15 17:06:37.499 [http-nio-8080-exec-5] SQL - select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-15 17:06:37.501 [http-nio-8080-exec-5] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.Topping.users#1]
[DEBUG] 2020-12-15 17:06:37.501 [http-nio-8080-exec-5] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-15 17:06:37.501 [http-nio-8080-exec-5] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#1]
[DEBUG] 2020-12-15 17:06:37.501 [http-nio-8080-exec-5] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-15 17:06:37.501 [http-nio-8080-exec-5] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.Topping.users#1]
[DEBUG] 2020-12-15 17:06:37.501 [http-nio-8080-exec-5] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-15 17:06:37.501 [http-nio-8080-exec-5] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-15 17:06:37.502 [http-nio-8080-exec-5] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-15 17:06:37.503 [http-nio-8080-exec-5] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-12-15 17:06:37.510 [http-nio-8080-exec-5] QueryTranslatorImpl - parse() - HQL: SELECT T.topping FROM edu.matc.entity.Topping T LEFT JOIN edu.matc.entity.LikedToppings LT on T.id = LT.topping_id JOIN edu.matc.entity.User U on U.id = LT.user_id WHERE U.id = :id
[DEBUG] 2020-12-15 17:06:37.514 [http-nio-8080-exec-5] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-12-15 17:06:37.518 [http-nio-8080-exec-5] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'FROM'
    |  |  +-[RANGE] Node: 'RANGE'
    |  |  |  +-[DOT] Node: '.'
    |  |  |  |  +-[DOT] Node: '.'
    |  |  |  |  |  +-[DOT] Node: '.'
    |  |  |  |  |  |  +-[IDENT] Node: 'edu'
    |  |  |  |  |  |  \-[IDENT] Node: 'matc'
    |  |  |  |  |  \-[IDENT] Node: 'entity'
    |  |  |  |  \-[IDENT] Node: 'Topping'
    |  |  |  \-[ALIAS] Node: 'T'
    |  |  +-[JOIN] Node: 'JOIN'
    |  |  |  +-[LEFT] Node: 'LEFT'
    |  |  |  +-[DOT] Node: '.'
    |  |  |  |  +-[DOT] Node: '.'
    |  |  |  |  |  +-[DOT] Node: '.'
    |  |  |  |  |  |  +-[IDENT] Node: 'edu'
    |  |  |  |  |  |  \-[IDENT] Node: 'matc'
    |  |  |  |  |  \-[IDENT] Node: 'entity'
    |  |  |  |  \-[IDENT] Node: 'LikedToppings'
    |  |  |  +-[ALIAS] Node: 'LT'
    |  |  |  \-[WITH] Node: 'with'
    |  |  |     \-[EQ] Node: '='
    |  |  |        +-[DOT] Node: '.'
    |  |  |        |  +-[IDENT] Node: 'T'
    |  |  |        |  \-[IDENT] Node: 'id'
    |  |  |        \-[DOT] Node: '.'
    |  |  |           +-[IDENT] Node: 'LT'
    |  |  |           \-[IDENT] Node: 'topping_id'
    |  |  \-[JOIN] Node: 'JOIN'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[IDENT] Node: 'edu'
    |  |     |  |  |  \-[IDENT] Node: 'matc'
    |  |     |  |  \-[IDENT] Node: 'entity'
    |  |     |  \-[IDENT] Node: 'User'
    |  |     +-[ALIAS] Node: 'U'
    |  |     \-[WITH] Node: 'with'
    |  |        \-[EQ] Node: '='
    |  |           +-[DOT] Node: '.'
    |  |           |  +-[IDENT] Node: 'U'
    |  |           |  \-[IDENT] Node: 'id'
    |  |           \-[DOT] Node: '.'
    |  |              +-[IDENT] Node: 'LT'
    |  |              \-[IDENT] Node: 'user_id'
    |  \-[SELECT] Node: 'SELECT'
    |     \-[DOT] Node: '.'
    |        +-[IDENT] Node: 'T'
    |        \-[IDENT] Node: 'topping'
    \-[WHERE] Node: 'WHERE'
       \-[EQ] Node: '='
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'U'
          |  \-[IDENT] Node: 'id'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'id'

[DEBUG] 2020-12-15 17:06:37.519 [http-nio-8080-exec-5] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2020-12-15 17:06:37.519 [http-nio-8080-exec-5] FromElement - FromClause{level=1} : edu.matc.entity.Topping (T) -> topping0_
[DEBUG] 2020-12-15 17:06:37.521 [http-nio-8080-exec-5] HqlSqlWalker - Creating entity-join FromElement [LT -> edu.matc.entity.LikedToppings]
[DEBUG] 2020-12-15 17:06:37.521 [http-nio-8080-exec-5] FromElement - FromClause{level=1} : edu.matc.entity.LikedToppings (LT) -> likedtoppi1_
[DEBUG] 2020-12-15 17:06:37.522 [http-nio-8080-exec-5] FromReferenceNode - Resolved : T -> topping0_.id
[DEBUG] 2020-12-15 17:06:37.522 [http-nio-8080-exec-5] DotNode - getDataType() : id -> org.hibernate.type.IntegerType@4a2bc3e5
[DEBUG] 2020-12-15 17:06:37.522 [http-nio-8080-exec-5] FromReferenceNode - Resolved : T.id -> topping0_.id
[DEBUG] 2020-12-15 17:06:37.522 [http-nio-8080-exec-5] FromReferenceNode - Resolved : LT -> (likedtoppi1_.user_id, likedtoppi1_.topping_id)
[DEBUG] 2020-12-15 17:06:37.522 [http-nio-8080-exec-5] DotNode - getDataType() : topping_id -> org.hibernate.type.IntegerType@4a2bc3e5
[DEBUG] 2020-12-15 17:06:37.522 [http-nio-8080-exec-5] FromReferenceNode - Resolved : LT.topping_id -> likedtoppi1_.topping_id
[DEBUG] 2020-12-15 17:06:37.523 [http-nio-8080-exec-5] HqlSqlWalker - handleWithFragment() : -- with clause --
 \-[WITH] SqlNode: 'with'
    \-[EQ] BinaryLogicOperatorNode: '='
       +-[DOT] DotNode: 'topping0_.id' {propertyName=id,dereferenceType=PRIMITIVE,getPropertyPath=id,path=T.id,tableAlias=topping0_,className=edu.matc.entity.Topping,classAlias=T}
       |  +-[ALIAS_REF] IdentNode: 'topping0_.id' {alias=T, className=edu.matc.entity.Topping, tableAlias=topping0_}
       |  \-[IDENT] IdentNode: 'id' {originalText=id}
       \-[DOT] DotNode: 'likedtoppi1_.topping_id' {propertyName=topping_id,dereferenceType=PRIMITIVE,getPropertyPath=topping_id,path=LT.topping_id,tableAlias=likedtoppi1_,className=edu.matc.entity.LikedToppings,classAlias=LT}
          +-[ALIAS_REF] IdentNode: '(likedtoppi1_.user_id, likedtoppi1_.topping_id)' {alias=LT, className=edu.matc.entity.LikedToppings, tableAlias=likedtoppi1_}
          \-[IDENT] IdentNode: 'topping_id' {originalText=topping_id}

[DEBUG] 2020-12-15 17:06:37.524 [http-nio-8080-exec-5] HqlSqlWalker - Creating entity-join FromElement [U -> edu.matc.entity.User]
[DEBUG] 2020-12-15 17:06:37.524 [http-nio-8080-exec-5] FromElement - FromClause{level=1} : edu.matc.entity.User (U) -> user2_
[DEBUG] 2020-12-15 17:06:37.525 [http-nio-8080-exec-5] FromReferenceNode - Resolved : U -> user2_.id
[DEBUG] 2020-12-15 17:06:37.525 [http-nio-8080-exec-5] DotNode - getDataType() : id -> org.hibernate.type.IntegerType@4a2bc3e5
[DEBUG] 2020-12-15 17:06:37.525 [http-nio-8080-exec-5] FromReferenceNode - Resolved : U.id -> user2_.id
[DEBUG] 2020-12-15 17:06:37.525 [http-nio-8080-exec-5] FromReferenceNode - Resolved : LT -> (likedtoppi1_.user_id, likedtoppi1_.topping_id)
[DEBUG] 2020-12-15 17:06:37.525 [http-nio-8080-exec-5] DotNode - getDataType() : user_id -> org.hibernate.type.IntegerType@4a2bc3e5
[DEBUG] 2020-12-15 17:06:37.525 [http-nio-8080-exec-5] FromReferenceNode - Resolved : LT.user_id -> likedtoppi1_.user_id
[DEBUG] 2020-12-15 17:06:37.525 [http-nio-8080-exec-5] HqlSqlWalker - handleWithFragment() : -- with clause --
 \-[WITH] SqlNode: 'with'
    \-[EQ] BinaryLogicOperatorNode: '='
       +-[DOT] DotNode: 'user2_.id' {propertyName=id,dereferenceType=PRIMITIVE,getPropertyPath=id,path=U.id,tableAlias=user2_,className=edu.matc.entity.User,classAlias=U}
       |  +-[ALIAS_REF] IdentNode: 'user2_.id' {alias=U, className=edu.matc.entity.User, tableAlias=user2_}
       |  \-[IDENT] IdentNode: 'id' {originalText=id}
       \-[DOT] DotNode: 'likedtoppi1_.user_id' {propertyName=user_id,dereferenceType=PRIMITIVE,getPropertyPath=user_id,path=LT.user_id,tableAlias=likedtoppi1_,className=edu.matc.entity.LikedToppings,classAlias=LT}
          +-[ALIAS_REF] IdentNode: '(likedtoppi1_.user_id, likedtoppi1_.topping_id)' {alias=LT, className=edu.matc.entity.LikedToppings, tableAlias=likedtoppi1_}
          \-[IDENT] IdentNode: 'user_id' {originalText=user_id}

[DEBUG] 2020-12-15 17:06:37.526 [http-nio-8080-exec-5] FromReferenceNode - Resolved : T -> topping0_.id
[DEBUG] 2020-12-15 17:06:37.526 [http-nio-8080-exec-5] DotNode - getDataType() : topping -> org.hibernate.type.StringType@5e2058aa
[DEBUG] 2020-12-15 17:06:37.526 [http-nio-8080-exec-5] FromReferenceNode - Resolved : T.topping -> topping0_.topping
[DEBUG] 2020-12-15 17:06:37.526 [http-nio-8080-exec-5] FromReferenceNode - Resolved : U -> user2_.id
[DEBUG] 2020-12-15 17:06:37.526 [http-nio-8080-exec-5] DotNode - getDataType() : id -> org.hibernate.type.IntegerType@4a2bc3e5
[DEBUG] 2020-12-15 17:06:37.526 [http-nio-8080-exec-5] FromReferenceNode - Resolved : U.id -> user2_.id
[DEBUG] 2020-12-15 17:06:37.526 [http-nio-8080-exec-5] HqlSqlBaseWalker - select : finishing up [level=1, statement=select]
[DEBUG] 2020-12-15 17:06:37.527 [http-nio-8080-exec-5] HqlSqlWalker - processQuery() :  ( SELECT ( {select clause} ( topping0_.topping topping0_.id topping ) ) ( FromClause{level=1} toppings topping0_ liked_toppings user ) ( WHERE ( = ( user2_.id user2_.id id ) ? ) ) )
[DEBUG] 2020-12-15 17:06:37.527 [http-nio-8080-exec-5] JoinProcessor - Using FROM fragment [toppings topping0_]
[DEBUG] 2020-12-15 17:06:37.528 [http-nio-8080-exec-5] JoinProcessor - Using FROM fragment [left outer join liked_toppings likedtoppi1_ on (topping0_.id=likedtoppi1_.topping_id)]
[DEBUG] 2020-12-15 17:06:37.528 [http-nio-8080-exec-5] JoinProcessor - Using FROM fragment [inner join user user2_ on (user2_.id=likedtoppi1_.user_id)]
