[DEBUG] 2020-12-16 13:48:27.186 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.User.toppings#37]
[DEBUG] 2020-12-16 13:48:27.186 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #6
[DEBUG] 2020-12-16 13:48:27.186 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.User.toppings#37]
[DEBUG] 2020-12-16 13:48:27.186 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #7
[DEBUG] 2020-12-16 13:48:27.186 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.User.toppings#37]
[DEBUG] 2020-12-16 13:48:27.186 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #8
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.User.toppings#37]
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.Topping#2]
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `popularity` : value = 1
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`popularity`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `topping` : value = Feta Cheese
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`topping`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `users` : value = NOT NULL COLLECTION
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`users`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Done materializing entity [edu.matc.entity.Topping#2]
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.Topping#7]
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `popularity` : value = 2
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`popularity`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `topping` : value = Chicken
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`topping`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `users` : value = NOT NULL COLLECTION
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`users`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Done materializing entity [edu.matc.entity.Topping#7]
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.Topping#15]
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `popularity` : value = 2
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`popularity`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `topping` : value = Pineapple
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`topping`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `users` : value = NOT NULL COLLECTION
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`users`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] TwoPhaseLoad - Done materializing entity [edu.matc.entity.Topping#15]
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.User.toppings
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.User.toppings#37]
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.User.toppings
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.Topping.users#15]
[DEBUG] 2020-12-16 13:48:27.187 [http-nio-8080-exec-7] SQL - select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-16 13:48:27.189 [http-nio-8080-exec-7] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.Topping.users#15]
[DEBUG] 2020-12-16 13:48:27.189 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-16 13:48:27.189 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#15]
[DEBUG] 2020-12-16 13:48:27.189 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2020-12-16 13:48:27.189 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#15]
[DEBUG] 2020-12-16 13:48:27.189 [http-nio-8080-exec-7] TwoPhaseLoad - Resolving attributes for [edu.matc.entity.User#2]
[DEBUG] 2020-12-16 13:48:27.189 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `password` : value = 12345
[DEBUG] 2020-12-16 13:48:27.189 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`password`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.189 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `toppings` : value = NOT NULL COLLECTION
[DEBUG] 2020-12-16 13:48:27.189 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`toppings`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.190 [http-nio-8080-exec-7] TwoPhaseLoad - Processing attribute `username` : value = Herbert
[DEBUG] 2020-12-16 13:48:27.190 [http-nio-8080-exec-7] TwoPhaseLoad - Attribute (`username`)  - enhanced for lazy-loading? - false
[DEBUG] 2020-12-16 13:48:27.190 [http-nio-8080-exec-7] TwoPhaseLoad - Done materializing entity [edu.matc.entity.User#2]
[DEBUG] 2020-12-16 13:48:27.190 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.190 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.Topping.users#15]
[DEBUG] 2020-12-16 13:48:27.190 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.190 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.190 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.190 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.User.toppings#2]
[DEBUG] 2020-12-16 13:48:27.190 [http-nio-8080-exec-7] SQL - select toppings0_.user_id as user_id1_0_0_, toppings0_.topping_id as topping_2_0_0_, topping1_.id as id1_1_1_, topping1_.popularity as populari2_1_1_, topping1_.topping as topping3_1_1_ from liked_toppings toppings0_ inner join toppings topping1_ on toppings0_.topping_id=topping1_.id where toppings0_.user_id=?
[DEBUG] 2020-12-16 13:48:27.195 [http-nio-8080-exec-7] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.User.toppings#2]
[DEBUG] 2020-12-16 13:48:27.195 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-16 13:48:27.195 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.User.toppings#2]
[DEBUG] 2020-12-16 13:48:27.195 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2020-12-16 13:48:27.196 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.User.toppings#2]
[DEBUG] 2020-12-16 13:48:27.196 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #2
[DEBUG] 2020-12-16 13:48:27.196 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.User.toppings#2]
[DEBUG] 2020-12-16 13:48:27.196 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #3
[DEBUG] 2020-12-16 13:48:27.198 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.User.toppings#2]
[DEBUG] 2020-12-16 13:48:27.198 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.User.toppings
[DEBUG] 2020-12-16 13:48:27.198 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.User.toppings#2]
[DEBUG] 2020-12-16 13:48:27.198 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.User.toppings
[DEBUG] 2020-12-16 13:48:27.198 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.198 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.198 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.Topping.users#7]
[DEBUG] 2020-12-16 13:48:27.198 [http-nio-8080-exec-7] SQL - select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-16 13:48:27.200 [http-nio-8080-exec-7] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.Topping.users#7]
[DEBUG] 2020-12-16 13:48:27.200 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-16 13:48:27.200 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#7]
[DEBUG] 2020-12-16 13:48:27.200 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2020-12-16 13:48:27.200 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#7]
[DEBUG] 2020-12-16 13:48:27.200 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.200 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.Topping.users#7]
[DEBUG] 2020-12-16 13:48:27.200 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.200 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.201 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.201 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.Topping.users#2]
[DEBUG] 2020-12-16 13:48:27.201 [http-nio-8080-exec-7] SQL - select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-16 13:48:27.203 [http-nio-8080-exec-7] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.Topping.users#2]
[DEBUG] 2020-12-16 13:48:27.204 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-16 13:48:27.204 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#2]
[DEBUG] 2020-12-16 13:48:27.204 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.204 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.Topping.users#2]
[DEBUG] 2020-12-16 13:48:27.204 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.204 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.204 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.204 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.Topping.users#11]
[DEBUG] 2020-12-16 13:48:27.204 [http-nio-8080-exec-7] SQL - select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.Topping.users#11]
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#11]
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#11]
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #2
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#11]
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.Topping.users#11]
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.205 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.206 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.Topping.users#8]
[DEBUG] 2020-12-16 13:48:27.206 [http-nio-8080-exec-7] SQL - select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-16 13:48:27.207 [http-nio-8080-exec-7] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.Topping.users#8]
[DEBUG] 2020-12-16 13:48:27.208 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-16 13:48:27.208 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#8]
[DEBUG] 2020-12-16 13:48:27.208 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2020-12-16 13:48:27.208 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#8]
[DEBUG] 2020-12-16 13:48:27.208 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.208 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.Topping.users#8]
[DEBUG] 2020-12-16 13:48:27.208 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.208 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.208 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.209 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.Topping.users#6]
[DEBUG] 2020-12-16 13:48:27.209 [http-nio-8080-exec-7] SQL - select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.Topping.users#6]
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#6]
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#6]
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.Topping.users#6]
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.Topping.users#4]
[DEBUG] 2020-12-16 13:48:27.210 [http-nio-8080-exec-7] SQL - select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-16 13:48:27.211 [http-nio-8080-exec-7] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.Topping.users#4]
[DEBUG] 2020-12-16 13:48:27.211 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-16 13:48:27.211 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#4]
[DEBUG] 2020-12-16 13:48:27.211 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.211 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.Topping.users#4]
[DEBUG] 2020-12-16 13:48:27.211 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.211 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.211 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.211 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.Topping.users#3]
[DEBUG] 2020-12-16 13:48:27.211 [http-nio-8080-exec-7] SQL - select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-16 13:48:27.212 [http-nio-8080-exec-7] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.Topping.users#3]
[DEBUG] 2020-12-16 13:48:27.212 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-16 13:48:27.212 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#3]
[DEBUG] 2020-12-16 13:48:27.212 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2020-12-16 13:48:27.213 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#3]
[DEBUG] 2020-12-16 13:48:27.213 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #2
[DEBUG] 2020-12-16 13:48:27.213 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#3]
[DEBUG] 2020-12-16 13:48:27.213 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.213 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.Topping.users#3]
[DEBUG] 2020-12-16 13:48:27.213 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.213 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.213 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.213 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [edu.matc.entity.Topping.users#1]
[DEBUG] 2020-12-16 13:48:27.213 [http-nio-8080-exec-7] SQL - select users0_.topping_id as topping_2_0_0_, users0_.user_id as user_id1_0_0_, user1_.id as id1_2_1_, user1_.password as password2_2_1_, user1_.username as username3_2_1_ from liked_toppings users0_ inner join user user1_ on users0_.user_id=user1_.id where users0_.topping_id=?
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] ResultSetProcessorImpl - Preparing collection initializer : [edu.matc.entity.Topping.users#1]
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#1]
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] CollectionReferenceInitializerImpl - Found row of collection: [edu.matc.entity.Topping.users#1]
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections were found in result set for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] CollectionLoadContext - Collection fully initialized: [edu.matc.entity.Topping.users#1]
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] CollectionLoadContext - 1 collections initialized for role: edu.matc.entity.Topping.users
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2020-12-16 13:48:27.214 [http-nio-8080-exec-7] LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
[DEBUG] 2020-12-16 13:48:27.217 [http-nio-8080-exec-7] CriteriaQueryImpl - Rendered criteria query -> select generatedAlias0 from Topping as generatedAlias0
[DEBUG] 2020-12-16 13:48:27.217 [http-nio-8080-exec-7] QueryTranslatorImpl - parse() - HQL: select generatedAlias0 from edu.matc.entity.Topping as generatedAlias0
[DEBUG] 2020-12-16 13:48:27.219 [http-nio-8080-exec-7] ErrorTracker - throwQueryException() : no errors
[DEBUG] 2020-12-16 13:48:27.219 [http-nio-8080-exec-7] QueryTranslatorImpl - --- HQL AST ---
 \-[QUERY] Node: 'query'
    \-[SELECT_FROM] Node: 'SELECT_FROM'
       +-[FROM] Node: 'from'
       |  \-[RANGE] Node: 'RANGE'
       |     +-[DOT] Node: '.'
       |     |  +-[DOT] Node: '.'
       |     |  |  +-[DOT] Node: '.'
       |     |  |  |  +-[IDENT] Node: 'edu'
       |     |  |  |  \-[IDENT] Node: 'matc'
       |     |  |  \-[IDENT] Node: 'entity'
       |     |  \-[IDENT] Node: 'Topping'
       |     \-[ALIAS] Node: 'generatedAlias0'
       \-[SELECT] Node: 'select'
          \-[IDENT] Node: 'generatedAlias0'

[DEBUG] 2020-12-16 13:48:27.219 [http-nio-8080-exec-7] HqlSqlBaseWalker - select << begin [level=1, statement=select]
[DEBUG] 2020-12-16 13:48:27.220 [http-nio-8080-exec-7] FromElement - FromClause{level=1} : edu.matc.entity.Topping (generatedAlias0) -> topping0_
